x,01_Soil,02_Dry_bush,03_Soil,04_Very_green_bush,05_Soil_with_crust,06_Soil_without_crust,07_Desert_pink_flowers,08_Brown_thorns,09_Very_dry_grass,10_Mix_of_soil_and_crust,11_Dense_desert_pink_flowers,12_Soil_with_crust,13_Rock_and_stones,14_Small_stones,15_Green-light_blue_bush,16_Very_dry_grass,17_Greenish_thorns,18_Bush,19_Sparse_dry_grass,20_Soil_with_crust,21_Acacia
1.9070 ,0.287900000,0.227275000,0.681833333,0.023800000,0.476200000,0.517875000,0.261900000,0.166700000,0.357133333,0.511900000,0.119033333,0.559500000,0.517850000,0.687925000,0.046000000,0.137933333,0.023000000,0.224150000,0.310333333,0.459800000,0.124120000
1.9096 ,0.234566667,0.194450000,0.543233333,0.068966667,0.482766667,0.508625000,0.252866667,0.229900000,0.310300000,0.563233333,0.068966667,0.528733333,0.543100000,0.662125000,0.050500000,0.212100000,0.020200000,0.219675000,0.313100000,0.434300000,0.078780000
1.9121 ,0.215033333,0.209675000,0.537633333,0.096766667,0.473133333,0.532250000,0.247300000,0.268833333,0.365600000,0.526866667,0.096766667,0.548366667,0.580650000,0.611125000,0.041666667,0.229200000,0.031266667,0.257825000,0.354166667,0.510433333,0.081280000
1.9147 ,0.232300000,0.174225000,0.545500000,0.074100000,0.444433333,0.520825000,0.259266667,0.268500000,0.342566667,0.500000000,0.129633333,0.537033333,0.541650000,0.615800000,0.050500000,0.202000000,0.030300000,0.257550000,0.363600000,0.565700000,0.115140000
1.9173 ,0.270266667,0.209450000,0.549533333,0.075000000,0.475000000,0.525000000,0.291666667,0.225000000,0.308333333,0.541666667,0.108333333,0.550000000,0.525000000,0.644725000,0.035066667,0.228066667,0.035066667,0.256600000,0.342100000,0.526300000,0.115800000
1.9199 ,0.269833333,0.232150000,0.563466667,0.075766667,0.515133333,0.545475000,0.303033333,0.250000000,0.325766667,0.545466667,0.090900000,0.575766667,0.539775000,0.605075000,0.041666667,0.215266667,0.048600000,0.244800000,0.291666667,0.479200000,0.108320000
1.9225 ,0.248366667,0.220600000,0.535933333,0.080233333,0.512333333,0.500000000,0.271600000,0.253100000,0.314800000,0.518533333,0.092600000,0.518500000,0.486125000,0.596475000,0.029233333,0.193000000,0.029233333,0.250025000,0.309933333,0.497066667,0.122820000
1.9251 ,0.256833333,0.200800000,0.508200000,0.107566667,0.526900000,0.508050000,0.279566667,0.236533333,0.333333333,0.526900000,0.112900000,0.499966667,0.491950000,0.619600000,0.056433333,0.200000000,0.041066667,0.238475000,0.312800000,0.497433333,0.119980000
1.9276 ,0.260900000,0.210150000,0.512066667,0.098033333,0.524500000,0.518375000,0.289200000,0.240200000,0.338200000,0.519600000,0.117633333,0.534300000,0.522050000,0.638250000,0.075100000,0.206600000,0.028200000,0.253525000,0.338000000,0.511733333,0.104240000
1.9302 ,0.245600000,0.210525000,0.500000000,0.092100000,0.495600000,0.506575000,0.267533333,0.236833333,0.333333333,0.495600000,0.118433333,0.530733333,0.503275000,0.615400000,0.068366667,0.213666667,0.029900000,0.249975000,0.337600000,0.525666667,0.117940000
1.9328 ,0.259666667,0.212200000,0.507733333,0.103433333,0.490433333,0.500000000,0.272033333,0.252900000,0.321833333,0.501900000,0.114900000,0.521066667,0.494250000,0.606325000,0.053666667,0.229900000,0.049833333,0.258625000,0.325633333,0.528733333,0.126420000
1.9354 ,0.266666667,0.225000000,0.523333333,0.110033333,0.478933333,0.497575000,0.258900000,0.252400000,0.313933333,0.501633333,0.116500000,0.530766667,0.480575000,0.611650000,0.062700000,0.224400000,0.052800000,0.272250000,0.320100000,0.528100000,0.128700000
1.9379 ,0.247200000,0.227075000,0.519466667,0.089433333,0.495933333,0.506075000,0.262866667,0.246600000,0.319766667,0.506766667,0.105700000,0.517600000,0.473575000,0.613525000,0.070000000,0.229700000,0.053200000,0.275200000,0.333300000,0.529400000,0.131120000
1.9405 ,0.247266667,0.230100000,0.521000000,0.091500000,0.505433333,0.506525000,0.276700000,0.248366667,0.328966667,0.514166667,0.113266667,0.518500000,0.475525000,0.605975000,0.070633333,0.231766667,0.046366667,0.273175000,0.342133333,0.521000000,0.132440000
1.9431 ,0.260200000,0.225775000,0.510200000,0.108333333,0.491666667,0.495000000,0.270000000,0.250000000,0.326666667,0.511666667,0.115000000,0.513333333,0.466250000,0.594225000,0.070366667,0.231133333,0.050266667,0.268825000,0.331666667,0.514266667,0.128680000
1.9457 ,0.262300000,0.223350000,0.509566667,0.112000000,0.494666667,0.500000000,0.261333333,0.246666667,0.329333333,0.517333333,0.113333333,0.517333333,0.467000000,0.592825000,0.067200000,0.232500000,0.057800000,0.272175000,0.333300000,0.521500000,0.125020000
1.9482 ,0.255433333,0.222500000,0.510866667,0.111833333,0.495500000,0.501675000,0.259500000,0.243833333,0.331066667,0.520133333,0.114100000,0.519033333,0.469775000,0.591250000,0.072066667,0.229733333,0.059700000,0.275325000,0.336700000,0.522500000,0.128400000
1.9508 ,0.257466667,0.225325000,0.513000000,0.110466667,0.493233333,0.492750000,0.254833333,0.248066667,0.328500000,0.516466667,0.115333333,0.513566667,0.469475000,0.601525000,0.074966667,0.234733333,0.058200000,0.279575000,0.342200000,0.523666667,0.129580000
1.9534 ,0.258433333,0.224650000,0.506833333,0.110233333,0.493333333,0.491325000,0.256000000,0.250700000,0.326233333,0.518233333,0.119100000,0.519133333,0.472675000,0.598800000,0.080833333,0.240700000,0.062666667,0.280650000,0.346000000,0.525900000,0.131880000
1.9559 ,0.260833333,0.228775000,0.511933333,0.113400000,0.493133333,0.498100000,0.259433333,0.250000000,0.327333333,0.523233333,0.122000000,0.524933333,0.476825000,0.600825000,0.081166667,0.237366667,0.060200000,0.278150000,0.346433333,0.527066667,0.131940000
1.9585 ,0.266333333,0.231775000,0.515100000,0.112733333,0.495566667,0.497550000,0.259533333,0.247366667,0.330900000,0.521466667,0.124900000,0.522266667,0.478700000,0.606800000,0.076000000,0.239366667,0.058800000,0.278200000,0.348033333,0.522066667,0.130900000
1.9611 ,0.269700000,0.229375000,0.514800000,0.114866667,0.500000000,0.499475000,0.258400000,0.251400000,0.333300000,0.524500000,0.125333333,0.521700000,0.481625000,0.606550000,0.080500000,0.244333333,0.060033333,0.281275000,0.355233333,0.523300000,0.130500000
1.9636 ,0.268133333,0.230025000,0.514166667,0.118866667,0.500266667,0.504975000,0.260900000,0.254833333,0.335000000,0.527900000,0.124933333,0.529033333,0.484650000,0.598775000,0.084700000,0.245300000,0.063666667,0.280325000,0.355500000,0.520466667,0.131900000
1.9662 ,0.270933333,0.231175000,0.515433333,0.120233333,0.498733333,0.504750000,0.262033333,0.254866667,0.335866667,0.528266667,0.126600000,0.530366667,0.483850000,0.599725000,0.083733333,0.246600000,0.066100000,0.279975000,0.353966667,0.519366667,0.131300000
1.9688 ,0.273466667,0.233500000,0.517066667,0.120666667,0.500500000,0.504750000,0.260466667,0.255766667,0.337000000,0.529600000,0.129733333,0.532600000,0.486200000,0.602525000,0.084000000,0.248333333,0.066666667,0.281500000,0.355000000,0.519666667,0.133200000
1.9713 ,0.274066667,0.234000000,0.519033333,0.121900000,0.501666667,0.506300000,0.260366667,0.255033333,0.337833333,0.531600000,0.129466667,0.534400000,0.487625000,0.604175000,0.085500000,0.249800000,0.067066667,0.283350000,0.358500000,0.522233333,0.134120000
1.9739 ,0.276100000,0.234700000,0.519533333,0.123733333,0.501833333,0.507525000,0.261700000,0.255566667,0.338733333,0.532366667,0.130133333,0.536333333,0.489000000,0.604750000,0.085500000,0.251700000,0.069200000,0.283975000,0.359133333,0.521933333,0.134240000
1.9764 ,0.278166667,0.236075000,0.519466667,0.124766667,0.503100000,0.508525000,0.263366667,0.257666667,0.340566667,0.533566667,0.130266667,0.537466667,0.490425000,0.605125000,0.087433333,0.253333333,0.069533333,0.284025000,0.361033333,0.521033333,0.134600000
1.9790 ,0.279866667,0.237200000,0.520433333,0.124933333,0.505200000,0.510950000,0.264066667,0.259700000,0.342100000,0.536100000,0.131366667,0.538900000,0.492650000,0.605900000,0.087633333,0.255633333,0.069166667,0.285100000,0.363666667,0.521133333,0.135280000
1.9815 ,0.281333333,0.238550000,0.523033333,0.125700000,0.506766667,0.513200000,0.265100000,0.262000000,0.344066667,0.538933333,0.132200000,0.541133333,0.495450000,0.607325000,0.088433333,0.257766667,0.070633333,0.286875000,0.365266667,0.522266667,0.136160000
1.9841 ,0.284133333,0.239850000,0.524766667,0.126666667,0.507866667,0.515125000,0.266466667,0.263333333,0.346166667,0.540866667,0.133533333,0.543000000,0.497900000,0.608400000,0.089433333,0.259166667,0.071733333,0.287900000,0.367166667,0.523366667,0.137580000
1.9867 ,0.287166667,0.242100000,0.527200000,0.127900000,0.509200000,0.517850000,0.268100000,0.263833333,0.347133333,0.542633333,0.134066667,0.544333333,0.498975000,0.608750000,0.090633333,0.261300000,0.072533333,0.288025000,0.368900000,0.524000000,0.138380000
1.9892 ,0.288633333,0.243400000,0.528466667,0.128966667,0.510333333,0.519000000,0.268600000,0.265300000,0.348333333,0.543166667,0.134800000,0.545033333,0.500250000,0.610025000,0.091066667,0.263700000,0.074100000,0.289100000,0.370800000,0.524933333,0.139220000
1.9918 ,0.289733333,0.244050000,0.530300000,0.129933333,0.512000000,0.520350000,0.269700000,0.267033333,0.351100000,0.544466667,0.136100000,0.547300000,0.501350000,0.611150000,0.091833333,0.265400000,0.075066667,0.291025000,0.372466667,0.525933333,0.139740000
1.9943 ,0.290700000,0.245075000,0.531666667,0.130633333,0.512733333,0.522750000,0.270733333,0.268466667,0.352100000,0.546366667,0.136766667,0.549000000,0.503675000,0.611400000,0.092300000,0.266533333,0.075500000,0.292050000,0.373600000,0.527133333,0.140740000
1.9968 ,0.291500000,0.246500000,0.532533333,0.131033333,0.513200000,0.525125000,0.271266667,0.269133333,0.352866667,0.548666667,0.137133333,0.550600000,0.505600000,0.611375000,0.092800000,0.266400000,0.075900000,0.292775000,0.374766667,0.527933333,0.141640000
1.9994 ,0.293266667,0.247750000,0.534666667,0.131500000,0.514700000,0.527625000,0.271666667,0.269966667,0.353333333,0.550800000,0.137033333,0.552000000,0.507225000,0.611900000,0.092166667,0.266800000,0.076966667,0.294000000,0.375866667,0.529100000,0.141980000
2.0019 ,0.294766667,0.248775000,0.538066667,0.132833333,0.518533333,0.532750000,0.275933333,0.273766667,0.357033333,0.555333333,0.137533333,0.556900000,0.512400000,0.613650000,0.092433333,0.269366667,0.077433333,0.293825000,0.376466667,0.529233333,0.142720000
2.0045 ,0.297700000,0.250025000,0.542100000,0.134000000,0.521433333,0.537375000,0.280033333,0.276566667,0.359200000,0.557366667,0.139066667,0.559300000,0.519400000,0.617375000,0.094133333,0.271100000,0.079366667,0.296125000,0.378900000,0.532666667,0.145340000
2.0070 ,0.300400000,0.252300000,0.541866667,0.135866667,0.523700000,0.539625000,0.282166667,0.277133333,0.359766667,0.557233333,0.142133333,0.559333333,0.523275000,0.625025000,0.096333333,0.273366667,0.080233333,0.297150000,0.382100000,0.536400000,0.146140000
2.0096 ,0.300566667,0.251625000,0.541500000,0.136133333,0.523900000,0.541450000,0.281333333,0.280133333,0.361400000,0.560233333,0.142300000,0.559800000,0.525400000,0.629750000,0.096466667,0.273900000,0.081833333,0.297600000,0.382166667,0.536433333,0.146780000
2.0121 ,0.300266667,0.252475000,0.544666667,0.134700000,0.522000000,0.540200000,0.280966667,0.281400000,0.362500000,0.561166667,0.140300000,0.558366667,0.527000000,0.631925000,0.094700000,0.272166667,0.082433333,0.297950000,0.380666667,0.538466667,0.147940000
2.0146 ,0.300733333,0.253925000,0.546833333,0.134800000,0.524500000,0.544300000,0.282066667,0.282433333,0.360533333,0.560600000,0.142566667,0.559833333,0.530300000,0.636100000,0.096000000,0.273033333,0.083333333,0.299250000,0.381733333,0.541100000,0.147700000
2.0172 ,0.302166667,0.255300000,0.548766667,0.137700000,0.527533333,0.548800000,0.285166667,0.285133333,0.361000000,0.561666667,0.145300000,0.562400000,0.535075000,0.639225000,0.098100000,0.276100000,0.083866667,0.301975000,0.383100000,0.544400000,0.148620000
2.0197 ,0.303000000,0.255425000,0.549766667,0.139000000,0.528300000,0.550725000,0.286300000,0.285666667,0.361900000,0.563966667,0.146366667,0.564266667,0.538275000,0.636725000,0.099166667,0.275100000,0.084600000,0.303475000,0.382800000,0.543500000,0.150500000
2.0222 ,0.302600000,0.255650000,0.550600000,0.138233333,0.528733333,0.552025000,0.286000000,0.285233333,0.359900000,0.564166667,0.145033333,0.566200000,0.540625000,0.638075000,0.100366667,0.273400000,0.085133333,0.302600000,0.382266667,0.543566667,0.151440000
2.0248 ,0.302600000,0.256525000,0.551866667,0.138233333,0.529266667,0.552750000,0.285766667,0.284300000,0.357233333,0.564366667,0.145200000,0.566033333,0.542000000,0.640500000,0.100800000,0.271766667,0.085566667,0.302275000,0.381133333,0.543700000,0.151920000
2.0273 ,0.301400000,0.256075000,0.552500000,0.139733333,0.530433333,0.554875000,0.286666667,0.284800000,0.356333333,0.567566667,0.146166667,0.567766667,0.544125000,0.643350000,0.100133333,0.270500000,0.086700000,0.303100000,0.380200000,0.543900000,0.152960000
2.0298 ,0.300300000,0.255750000,0.553800000,0.140166667,0.530933333,0.555750000,0.286833333,0.284833333,0.354666667,0.568333333,0.146633333,0.568666667,0.546300000,0.644250000,0.100200000,0.268733333,0.088000000,0.303675000,0.378700000,0.544000000,0.153640000
2.0324 ,0.300433333,0.256150000,0.555200000,0.138900000,0.530500000,0.556225000,0.286933333,0.283566667,0.352533333,0.568833333,0.146833333,0.569133333,0.548075000,0.645625000,0.101200000,0.267100000,0.088433333,0.303725000,0.376733333,0.544433333,0.153880000
2.0349 ,0.299433333,0.256050000,0.556466667,0.138533333,0.531166667,0.558425000,0.286900000,0.282433333,0.350833333,0.570066667,0.147233333,0.570633333,0.549900000,0.646950000,0.102033333,0.266033333,0.088666667,0.304025000,0.375200000,0.545233333,0.153800000
2.0374 ,0.298366667,0.256475000,0.558300000,0.138600000,0.531600000,0.560325000,0.287333333,0.282366667,0.349033333,0.571933333,0.147566667,0.572633333,0.552250000,0.647650000,0.102266667,0.263766667,0.088600000,0.303725000,0.373266667,0.546433333,0.154420000
2.0400 ,0.297166667,0.256575000,0.560033333,0.138266667,0.531266667,0.561075000,0.287100000,0.281033333,0.345933333,0.572966667,0.147033333,0.573233333,0.553650000,0.648850000,0.102600000,0.262433333,0.089233333,0.304525000,0.371433333,0.547700000,0.155200000
2.0425 ,0.296033333,0.255525000,0.561066667,0.137833333,0.532400000,0.562475000,0.286900000,0.279800000,0.343733333,0.573700000,0.147200000,0.573966667,0.554900000,0.649600000,0.103166667,0.261100000,0.090300000,0.304275000,0.369333333,0.548066667,0.155820000
2.0450 ,0.295200000,0.256225000,0.562233333,0.137300000,0.533100000,0.564175000,0.286966667,0.278700000,0.342066667,0.574533333,0.147766667,0.576266667,0.556450000,0.650800000,0.102666667,0.259100000,0.090500000,0.303750000,0.367566667,0.548300000,0.156400000
2.0475 ,0.294000000,0.256175000,0.564033333,0.136700000,0.533000000,0.565775000,0.287500000,0.277733333,0.339866667,0.575766667,0.146500000,0.577766667,0.558800000,0.653025000,0.102933333,0.256833333,0.090466667,0.303550000,0.365866667,0.549366667,0.157060000
2.0501 ,0.291533333,0.254750000,0.564433333,0.136833333,0.533633333,0.567550000,0.287866667,0.277300000,0.337433333,0.578266667,0.146600000,0.579266667,0.561350000,0.654575000,0.103100000,0.254533333,0.090500000,0.303725000,0.364766667,0.550133333,0.157580000
2.0526 ,0.290300000,0.254025000,0.565400000,0.136066667,0.534500000,0.569700000,0.286933333,0.276266667,0.335266667,0.580000000,0.148033333,0.579966667,0.563000000,0.654575000,0.102533333,0.252666667,0.091000000,0.303550000,0.362133333,0.550400000,0.157360000
2.0551 ,0.289333333,0.253875000,0.566533333,0.135800000,0.534033333,0.569625000,0.286800000,0.274766667,0.332566667,0.579600000,0.148433333,0.580533333,0.562925000,0.655150000,0.103166667,0.251333333,0.090933333,0.303475000,0.359066667,0.551500000,0.157680000
2.0576 ,0.287833333,0.253900000,0.568366667,0.136400000,0.535066667,0.569825000,0.287266667,0.273266667,0.331066667,0.579300000,0.148566667,0.580466667,0.562550000,0.657825000,0.103966667,0.250100000,0.091700000,0.303475000,0.357333333,0.552266667,0.158080000
2.0601 ,0.287333333,0.253450000,0.569100000,0.135833333,0.535300000,0.571225000,0.287500000,0.272533333,0.328733333,0.580566667,0.148033333,0.581133333,0.563725000,0.658475000,0.103733333,0.247566667,0.092466667,0.302375000,0.355833333,0.550966667,0.158100000
2.0626 ,0.286233333,0.253000000,0.569600000,0.134333333,0.534766667,0.572350000,0.287700000,0.271966667,0.325933333,0.580933333,0.146900000,0.582033333,0.565400000,0.657950000,0.103733333,0.245533333,0.092333333,0.302025000,0.353600000,0.550600000,0.158720000
2.0652 ,0.283766667,0.252875000,0.569833333,0.133833333,0.534133333,0.572300000,0.287633333,0.269866667,0.323700000,0.579666667,0.146600000,0.581166667,0.565225000,0.657950000,0.104800000,0.243966667,0.091900000,0.302450000,0.351500000,0.552266667,0.158920000
2.0677 ,0.282500000,0.252575000,0.569900000,0.133633333,0.533933333,0.571675000,0.286466667,0.268066667,0.321300000,0.578766667,0.146966667,0.579133333,0.563875000,0.659675000,0.104833333,0.243600000,0.093166667,0.302625000,0.350033333,0.553400000,0.158860000
2.0702 ,0.281933333,0.251900000,0.569566667,0.134566667,0.536200000,0.574100000,0.286900000,0.268800000,0.320933333,0.581533333,0.147500000,0.582100000,0.566250000,0.660475000,0.104400000,0.241833333,0.093766667,0.302200000,0.350033333,0.553433333,0.160020000
2.0727 ,0.281533333,0.253000000,0.570100000,0.134566667,0.536900000,0.575175000,0.286266667,0.268566667,0.320766667,0.582066667,0.148133333,0.582933333,0.568575000,0.660900000,0.104966667,0.239966667,0.093200000,0.302300000,0.349166667,0.553866667,0.160260000
2.0752 ,0.280933333,0.252475000,0.570966667,0.134266667,0.535766667,0.574625000,0.285600000,0.267400000,0.318866667,0.581300000,0.147266667,0.582266667,0.568250000,0.661300000,0.105466667,0.239200000,0.093000000,0.303050000,0.347566667,0.554700000,0.160780000
2.0777 ,0.280766667,0.251925000,0.570933333,0.134866667,0.535666667,0.574725000,0.285633333,0.266600000,0.317200000,0.582100000,0.147133333,0.583166667,0.568950000,0.662650000,0.105933333,0.238300000,0.094300000,0.302900000,0.346500000,0.555600000,0.161120000
2.0802 ,0.280000000,0.251750000,0.570633333,0.134766667,0.536500000,0.576025000,0.285766667,0.266400000,0.316466667,0.583333333,0.147900000,0.585133333,0.569550000,0.662075000,0.106033333,0.237666667,0.094933333,0.303100000,0.345600000,0.554900000,0.161400000
2.0827 ,0.279400000,0.252600000,0.572533333,0.134700000,0.537200000,0.577075000,0.286600000,0.266633333,0.316100000,0.584500000,0.148433333,0.586266667,0.570125000,0.662475000,0.106333333,0.237166667,0.094866667,0.303800000,0.345100000,0.554600000,0.162300000
2.0852 ,0.279633333,0.252950000,0.573666667,0.134466667,0.536966667,0.576875000,0.286900000,0.266333333,0.315366667,0.584466667,0.148933333,0.585466667,0.570750000,0.662650000,0.106066667,0.237366667,0.095266667,0.303775000,0.344833333,0.555233333,0.162440000
2.0877 ,0.278566667,0.252550000,0.573466667,0.134733333,0.537400000,0.577450000,0.287600000,0.266000000,0.314333333,0.584700000,0.149000000,0.585400000,0.571400000,0.662475000,0.106600000,0.236900000,0.095433333,0.303825000,0.344033333,0.555433333,0.162600000
2.0902 ,0.278100000,0.252975000,0.574233333,0.135033333,0.537766667,0.578225000,0.287900000,0.265933333,0.314366667,0.585200000,0.149300000,0.586166667,0.571250000,0.662775000,0.107733333,0.236533333,0.095966667,0.304475000,0.343533333,0.555900000,0.163600000
2.0928 ,0.278700000,0.254000000,0.575100000,0.135233333,0.537400000,0.578200000,0.287800000,0.265933333,0.313700000,0.585466667,0.149866667,0.586733333,0.571775000,0.663425000,0.107966667,0.235800000,0.097100000,0.304625000,0.343933333,0.556433333,0.164180000
2.0952 ,0.279266667,0.254200000,0.575466667,0.135266667,0.538100000,0.578675000,0.287900000,0.265566667,0.313400000,0.586233333,0.150500000,0.587200000,0.572825000,0.663700000,0.108333333,0.235333333,0.097566667,0.305075000,0.344233333,0.556500000,0.164560000
2.0978 ,0.278866667,0.254000000,0.575333333,0.135300000,0.538733333,0.579500000,0.288400000,0.265900000,0.313133333,0.586566667,0.150500000,0.587000000,0.573100000,0.663625000,0.108866667,0.235233333,0.097666667,0.305350000,0.344066667,0.556833333,0.165080000
2.1002 ,0.278733333,0.254225000,0.575100000,0.134966667,0.538966667,0.579975000,0.289166667,0.265566667,0.312833333,0.586500000,0.150500000,0.587100000,0.572700000,0.664175000,0.108733333,0.235933333,0.097966667,0.305650000,0.344366667,0.557933333,0.165620000
2.1027 ,0.278900000,0.254625000,0.575966667,0.135500000,0.539433333,0.580900000,0.289500000,0.265166667,0.313133333,0.587833333,0.151566667,0.588933333,0.573025000,0.664425000,0.108933333,0.235733333,0.098466667,0.305425000,0.343366667,0.557900000,0.165760000
2.1052 ,0.279333333,0.254875000,0.577133333,0.135833333,0.538933333,0.580325000,0.289166667,0.265566667,0.312866667,0.587533333,0.151900000,0.588833333,0.572250000,0.663725000,0.109233333,0.235400000,0.098733333,0.305475000,0.343233333,0.558433333,0.166080000
2.1077 ,0.279200000,0.254000000,0.577066667,0.136266667,0.539466667,0.580950000,0.289866667,0.265900000,0.312233333,0.587933333,0.151566667,0.589100000,0.571975000,0.664275000,0.109966667,0.236600000,0.099533333,0.305925000,0.344400000,0.559200000,0.166840000
2.1102 ,0.278866667,0.254775000,0.576433333,0.136233333,0.539333333,0.581250000,0.290500000,0.265866667,0.312566667,0.588000000,0.151700000,0.589166667,0.572525000,0.663700000,0.110200000,0.236900000,0.099933333,0.306525000,0.345300000,0.559366667,0.167280000
2.1127 ,0.279700000,0.256400000,0.576733333,0.136033333,0.539866667,0.581175000,0.290833333,0.265733333,0.313166667,0.588400000,0.151866667,0.589133333,0.573375000,0.664125000,0.111233333,0.236400000,0.100033333,0.306900000,0.344766667,0.559000000,0.167780000
2.1152 ,0.280633333,0.256425000,0.577700000,0.136633333,0.540933333,0.582200000,0.291300000,0.265733333,0.313400000,0.589333333,0.153100000,0.590066667,0.574025000,0.665075000,0.111633333,0.236800000,0.100233333,0.306600000,0.345300000,0.559466667,0.167980000
2.1177 ,0.280500000,0.255900000,0.578100000,0.138000000,0.541566667,0.583075000,0.292033333,0.266466667,0.314166667,0.590300000,0.153966667,0.590600000,0.574175000,0.665050000,0.111900000,0.237600000,0.100900000,0.306850000,0.346666667,0.560166667,0.169140000
2.1202 ,0.281400000,0.256575000,0.578666667,0.138633333,0.541333333,0.582725000,0.291400000,0.266566667,0.314633333,0.590100000,0.153966667,0.590266667,0.573100000,0.664600000,0.113333333,0.238066667,0.101700000,0.307050000,0.346966667,0.560400000,0.169840000
2.1227 ,0.281900000,0.257350000,0.579000000,0.139466667,0.541933333,0.583425000,0.291700000,0.267100000,0.314700000,0.590100000,0.154166667,0.590833333,0.573150000,0.664925000,0.113433333,0.238466667,0.102433333,0.307850000,0.346766667,0.561366667,0.170240000
2.1251 ,0.282233333,0.256900000,0.579666667,0.139500000,0.543466667,0.584550000,0.292733333,0.268233333,0.315566667,0.591100000,0.154633333,0.592266667,0.573950000,0.664800000,0.112833333,0.239033333,0.103000000,0.308325000,0.347333333,0.560933333,0.169600000
2.1276 ,0.282900000,0.257125000,0.578866667,0.138866667,0.543500000,0.584725000,0.292866667,0.268566667,0.316033333,0.591566667,0.154900000,0.592833333,0.573600000,0.663925000,0.113700000,0.239966667,0.104066667,0.308650000,0.348333333,0.560633333,0.169720000
2.1301 ,0.283133333,0.257675000,0.578833333,0.140000000,0.543600000,0.584025000,0.293766667,0.268566667,0.316400000,0.591600000,0.155500000,0.592033333,0.572500000,0.663975000,0.114800000,0.240833333,0.105133333,0.308850000,0.348700000,0.561400000,0.170760000
2.1326 ,0.283633333,0.257950000,0.579200000,0.140700000,0.543700000,0.584300000,0.294500000,0.269133333,0.317433333,0.591600000,0.155400000,0.592333333,0.572600000,0.663400000,0.116100000,0.241266667,0.105366667,0.308650000,0.349600000,0.561733333,0.171640000
2.1351 ,0.284366667,0.258375000,0.578866667,0.139866667,0.542666667,0.584225000,0.294366667,0.269800000,0.318033333,0.591633333,0.156166667,0.592600000,0.572200000,0.661650000,0.116433333,0.242066667,0.104833333,0.309300000,0.350300000,0.561133333,0.171980000
2.1376 ,0.285066667,0.258425000,0.577200000,0.139766667,0.542100000,0.583575000,0.294100000,0.269600000,0.318566667,0.591066667,0.156766667,0.592200000,0.569750000,0.660700000,0.116266667,0.242466667,0.105466667,0.309300000,0.350800000,0.560033333,0.171980000
2.1400 ,0.285500000,0.258800000,0.576300000,0.140300000,0.541733333,0.582050000,0.293566667,0.270066667,0.319133333,0.589300000,0.155433333,0.590500000,0.567250000,0.659800000,0.117066667,0.242766667,0.106066667,0.308950000,0.351566667,0.560033333,0.172500000
2.1425 ,0.286033333,0.258775000,0.576666667,0.140466667,0.541766667,0.582000000,0.294433333,0.270500000,0.319366667,0.588866667,0.155466667,0.590333333,0.566475000,0.657350000,0.118066667,0.244600000,0.106266667,0.308250000,0.351033333,0.559066667,0.172740000
2.1450 ,0.287333333,0.258675000,0.575766667,0.140800000,0.541366667,0.581325000,0.294533333,0.270533333,0.320633333,0.588533333,0.156300000,0.590300000,0.564450000,0.655325000,0.118200000,0.245200000,0.106700000,0.308250000,0.351000000,0.558233333,0.172600000
2.1475 ,0.288000000,0.258900000,0.574633333,0.141400000,0.540066667,0.578425000,0.294100000,0.270866667,0.321900000,0.586666667,0.156033333,0.588633333,0.561125000,0.655100000,0.119000000,0.245366667,0.107633333,0.308775000,0.350900000,0.557600000,0.172620000
2.1499 ,0.287833333,0.259375000,0.573000000,0.141900000,0.538233333,0.576825000,0.293866667,0.271733333,0.321266667,0.585333333,0.156733333,0.586233333,0.558725000,0.653775000,0.118866667,0.246700000,0.108366667,0.308975000,0.351800000,0.556666667,0.172640000
2.1524 ,0.287866667,0.259350000,0.569800000,0.141700000,0.536566667,0.575450000,0.293766667,0.272166667,0.321133333,0.584000000,0.156066667,0.584600000,0.557250000,0.650825000,0.119033333,0.247633333,0.108600000,0.308000000,0.352133333,0.554300000,0.172680000
2.1549 ,0.288133333,0.258700000,0.567333333,0.141433333,0.535633333,0.574225000,0.294100000,0.272000000,0.322300000,0.581833333,0.157033333,0.583700000,0.555800000,0.650175000,0.119333333,0.248300000,0.109300000,0.307125000,0.351933333,0.552966667,0.173460000
2.1574 ,0.288100000,0.258325000,0.566066667,0.141000000,0.534133333,0.571875000,0.293666667,0.272266667,0.322933333,0.580100000,0.157400000,0.582633333,0.554200000,0.649800000,0.119400000,0.248233333,0.109966667,0.307225000,0.352333333,0.552200000,0.173060000
2.1598 ,0.288900000,0.259075000,0.565200000,0.141000000,0.533233333,0.570050000,0.292366667,0.273100000,0.323066667,0.577766667,0.156666667,0.580833333,0.552625000,0.649850000,0.120333333,0.248666667,0.109300000,0.307475000,0.353133333,0.551066667,0.172740000
2.1623 ,0.289233333,0.258450000,0.563666667,0.141666667,0.532500000,0.569125000,0.293766667,0.273900000,0.324400000,0.576300000,0.156133333,0.579733333,0.552650000,0.648950000,0.120633333,0.249400000,0.109966667,0.306600000,0.352466667,0.549100000,0.172820000
2.1648 ,0.289566667,0.258025000,0.561866667,0.142700000,0.530366667,0.566825000,0.294300000,0.273633333,0.324133333,0.573833333,0.156666667,0.577933333,0.552425000,0.647825000,0.120833333,0.249933333,0.111533333,0.306200000,0.352333333,0.547733333,0.172900000
